RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
383285,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383286,Jobst,7,07/121,09.10.1974,,,Dr.,,,CDU/CSU,
383287,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383288,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383289,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383290,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383291,Hofmann,7,07/121,09.10.1974,,,,,,SPD,Hof
383292,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383293,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383294,Hofmann,7,07/121,09.10.1974,,,,,,SPD,Hof
383295,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383296,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383297,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383298,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383299,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383300,Wittmann,7,07/121,09.10.1974,,,Dr.,,,CDU/CSU,München
383301,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383302,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383303,Hansen,7,07/121,09.10.1974,,,,,,SPD,
383304,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383305,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383306,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383307,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383308,Hansen,7,07/121,09.10.1974,,,,,,SPD,
383309,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383310,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383311,Hansen,7,07/121,09.10.1974,,,,,,SPD,
383312,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383313,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383314,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383315,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383316,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383317,Berger,7,07/121,09.10.1974,,,,,,CDU/CSU,Berg
383318,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383319,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383320,Berger,7,07/121,09.10.1974,,,,,,CDU/CSU,Berg
383321,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383322,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383323,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383324,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383325,Berger,7,07/121,09.10.1974,,,,,,CDU/CSU,Berg
383326,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383327,Schmude,7,07/121,09.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383328,Schmitt-Vockenhausen,7,07/121,09.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383329,Würtz,7,07/122,10.10.1974,,,,,,SPD,
383330,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383331,Bewerunge,7,07/122,10.10.1974,,,,,,CDU/CSU,
383332,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383333,Saxowski,7,07/122,10.10.1974,,,,,,SPD,
383334,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383335,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383336,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383337,Susset,7,07/122,10.10.1974,,,,,,CDU/CSU,
383338,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383340,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383341,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383342,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383343,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383344,Eigen,7,07/122,10.10.1974,,,,,,CDU/CSU,
383345,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383346,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383347,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383348,Kiechle,7,07/122,10.10.1974,,,,,,CDU/CSU,
383349,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383350,Kiechle,7,07/122,10.10.1974,,,,,,CDU/CSU,
383351,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383352,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383353,Kiechle,7,07/122,10.10.1974,,,,,,CDU/CSU,
383354,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383355,Friderichs,7,07/122,10.10.1974,Bundesminister für Wirtschaft,,Dr.,,,,
383356,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383357,Bewerunge,7,07/122,10.10.1974,,,,,,CDU/CSU,
383358,Friderichs,7,07/122,10.10.1974,Bundesminister für Wirtschaft,,Dr.,,,,
383359,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383360,Friderichs,7,07/122,10.10.1974,Bundesminister für Wirtschaft,,Dr.,,,,
383361,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383362,Friderichs,7,07/122,10.10.1974,Bundesminister für Wirtschaft,,Dr.,,,,
383363,Müller-Hermann,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383364,Friderichs,7,07/122,10.10.1974,Bundesminister für Wirtschaft,,Dr.,,,,
383365,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383366,Narjes,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383367,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383368,Narjes,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383369,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383370,Ehrenberg,7,07/122,10.10.1974,,,Dr.,,,SPD,
383371,Narjes,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383372,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383373,Narjes,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383374,Ehrenberg,7,07/122,10.10.1974,,,Dr.,,,SPD,
383375,Narjes,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383376,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383377,Frehsee,7,07/122,10.10.1974,,,,,,SPD,
383378,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383379,Ronneburger,7,07/122,10.10.1974,,,,,,FDP,
383380,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383381,Ronneburger,7,07/122,10.10.1974,,,,,,FDP,
383382,Ritz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383383,Ronneburger,7,07/122,10.10.1974,,,,,,FDP,
383384,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383385,Eigen,7,07/122,10.10.1974,,,,,,CDU/CSU,
383386,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383387,Früh,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383388,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383389,Lange,7,07/122,10.10.1974,,,,,,SPD,
383390,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383391,Gallus,7,07/122,10.10.1974,,,,,,FDP,
383392,Früh,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383393,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383394,Früh,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383395,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383396,Früh,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383397,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383398,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383399,Büchler,7,07/122,10.10.1974,,,,,,SPD,Hof
383400,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383401,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383402,Früh,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383403,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383404,Sauter,7,07/122,10.10.1974,,,,,,CDU/CSU,Epfendorf
383405,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383406,Ritz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383407,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383408,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383409,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383410,Collet,7,07/122,10.10.1974,,,,,,SPD,
383411,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383412,Collet,7,07/122,10.10.1974,,,,,,SPD,
383413,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383414,Collet,7,07/122,10.10.1974,,,,,,SPD,
383415,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383416,Collet,7,07/122,10.10.1974,,,,,,SPD,
383417,Collet,7,07/122,10.10.1974,,,,,,SPD,
383418,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383419,Marx,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383420,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383421,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383422,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383423,Kunz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Weiden
383424,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383425,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383426,Kunz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Weiden
383427,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383428,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383429,Czaja,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383430,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383431,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383432,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383433,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383434,Gerster,7,07/122,10.10.1974,,,,,,CDU/CSU,Mainz
383435,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383436,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383437,Gerster,7,07/122,10.10.1974,,,,,,CDU/CSU,Mainz
383438,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383439,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383440,Roser,7,07/122,10.10.1974,,,,,,CDU/CSU,
383441,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383442,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383443,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383444,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383445,Gerster,7,07/122,10.10.1974,,,,,,CDU/CSU,Mainz
383446,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383447,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383448,Gerster,7,07/122,10.10.1974,,,,,,CDU/CSU,Mainz
383449,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383450,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383451,Jäger,7,07/122,10.10.1974,,,,,,CDU/CSU,Wangen
383452,Schmude,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister des Innern,,Dr.,,,,
383453,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383454,Schlei,7,07/122,10.10.1974,Pari. Staatssekretär beim Bundeskanzler,,,,,,
383455,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383456,Kunz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Weiden
383457,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383458,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383459,Kunz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Weiden
383460,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzleramt,,,,,,
383461,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383462,Hansen,7,07/122,10.10.1974,,,,,,SPD,
383463,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383464,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383465,Jäger,7,07/122,10.10.1974,,,,,,CDU/CSU,Wangen
383466,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383467,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383468,Ey,7,07/122,10.10.1974,,,,,,CDU/CSU,
383469,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383470,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383471,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383472,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383473,Wittmann,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,München
383474,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383475,Wittmann,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,München
383476,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383477,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383478,Müller,7,07/122,10.10.1974,,,,,,CDU/CSU,Berlin
383479,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383480,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383481,Roser,7,07/122,10.10.1974,,,,,,CDU/CSU,
383482,Schlei,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundeskanzler,,,,,,
383483,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383484,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383485,Sauter,7,07/122,10.10.1974,,,,,,CDU/CSU,Epfendorf
383486,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383487,Sauter,7,07/122,10.10.1974,,,,,,CDU/CSU,Epfendorf
383488,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383489,Kunz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Weiden
383490,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383491,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383492,Hansen,7,07/122,10.10.1974,,,,,,SPD,
383493,Hansen,7,07/122,10.10.1974,,,,,,SPD,
383494,Hansen,7,07/122,10.10.1974,,,,,,SPD,
383495,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383496,Walkhoff,7,07/122,10.10.1974,,,,,,SPD,
383497,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383498,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383499,Czaja,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383500,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383501,Czaja,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383502,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383503,Jäger,7,07/122,10.10.1974,,,,,,,Wangen
383504,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383505,Wittmann,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,München
383506,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383507,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383508,Czaja,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383509,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383510,Czaja,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383511,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383512,Wittmann,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,München
383513,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383514,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383515,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383516,Rollmann,7,07/122,10.10.1974,,,,,,CDU/CSU,
383517,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383518,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383519,Rollmann,7,07/122,10.10.1974,,,,,,CDU/CSU,
383520,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383521,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383522,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383523,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383524,Rollmann,7,07/122,10.10.1974,,,,,,CDU/CSU,
383525,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383526,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383527,Rollmann,7,07/122,10.10.1974,,,,,,CDU/CSU,
383528,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383529,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383530,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383531,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383532,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383533,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383534,Becher,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Pullach
383535,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383536,Becher,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Pullach
383537,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383538,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383539,Becher,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Pullach
383540,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383541,Becher,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Pullach
383542,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383543,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383544,Becher,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Pullach
383545,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383546,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383547,Marx,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383548,With,7,07/122,10.10.1974,Parl. Staatssekretär beim Bundesminister der Justiz,,Dr.,de,,,
383549,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383550,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383551,Althammer,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383552,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383553,Althammer,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383554,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383555,Althammer,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383556,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383557,Däubler-Gmelin,7,07/122,10.10.1974,,,,,,SPD,
383558,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383559,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383560,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383561,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383562,Walkhoff,7,07/122,10.10.1974,,,,,,SPD,
383563,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383564,Kunz,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,Weiden
383565,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383566,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383567,Wittmann,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,München
383568,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383569,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383570,Niegel,7,07/122,10.10.1974,,,,,,CDU/CSU,
383571,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383572,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383573,Sauter,7,07/122,10.10.1974,,,,,,CDU/CSU,Epfendorf
383574,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383575,Sauter,7,07/122,10.10.1974,,,,,,CDU/CSU,Epfendorf
383576,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383577,Susset,7,07/122,10.10.1974,,,,,,CDU/CSU,
383578,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383579,Jäger,7,07/122,10.10.1974,,,,,,CDU/CSU,Wangen
383580,Funcke,7,07/122,10.10.1974,,Vizepräsident,,,,,
383581,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383582,Rie,7,07/122,10.10.1974,,,Dr.,de,,CDU/CSU,Oeffingen
383583,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383584,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383585,Höcherl,7,07/122,10.10.1974,,,,,,CDU/CSU,
383586,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383587,Höcherl,7,07/122,10.10.1974,,,,,,CDU/CSU,
383588,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383589,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383590,Böhm,7,07/122,10.10.1974,,,,,,CDU/CSU,Melsungen
383591,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383592,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383593,Böhm,7,07/122,10.10.1974,,,,,,CDU/CSU,Melsungen
383594,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383595,Böhm,7,07/122,10.10.1974,,,,,,CDU/CSU,Melsungen
383596,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383597,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383598,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383599,Eigen,7,07/122,10.10.1974,,,,,,CDU/CSU,
383600,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383601,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383602,Eigen,7,07/122,10.10.1974,,,,,,CDU/CSU,
383603,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383604,Eigen,7,07/122,10.10.1974,,,,,,CDU/CSU,
383605,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383606,Früh,7,07/122,10.10.1974,,,Dr.,,,CDU/CSU,
383607,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383608,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383609,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383610,Ernesti,7,07/122,10.10.1974,,,,,,CDU/CSU,
383611,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383612,Horn,7,07/122,10.10.1974,,,,,,SPD,
383613,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383614,Biehle,7,07/122,10.10.1974,,,,,,CDU/CSU,
383615,Horn,7,07/122,10.10.1974,,,,,,SPD,
383616,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383617,Graaff,7,07/122,10.10.1974,,,,,,FDP,
383618,Schmitt-Vockenhausen,7,07/122,10.10.1974,,Vizepräsident,Dr.,,,,Vockenhausen
383619,Maihofer,7,07/122,10.10.1974,Bundesminister des Innern,,Dr.,,,,
383620,Renger,7,07/122,10.10.1974,,Präsident,,,,,
383621,Biechele,7,07/122,10.10.1974,,,,,,CDU/CSU,
383622,Renger,7,07/122,10.10.1974,,Präsident,,,,,
